species_id,name_ja,type1,type2,base_atk,base_def,base_sta,fast_moves,charge_moves,tags,elitefast,elitecharge,evolves_to,evolves_from,generation,dex
gourgeist,パンプジン,ghost,grass,171,219,146,"hex_fast,razor_leaf_fast,incinerate_fast","seed_bomb,shadow_ball,foul_play,fire_blast,poltergeist",,,,,PUMPKABOO,,711
gourgeist_average,パンプジン,ghost,grass,175,213,163,"hex_fast,razor_leaf_fast,incinerate_fast","seed_bomb,shadow_ball,foul_play,fire_blast,poltergeist",gourgeist_average,,,,,,711
gourgeist_large,パンプジン,ghost,grass,179,206,181,"hex_fast,razor_leaf_fast,incinerate_fast","seed_bomb,shadow_ball,foul_play,fire_blast,poltergeist",gourgeist_large,,,,,,711
gourgeist_small,パンプジン,ghost,grass,171,219,146,"hex_fast,razor_leaf_fast,incinerate_fast","seed_bomb,shadow_ball,foul_play,fire_blast,poltergeist",gourgeist_small,,,,,,711
gourgeist_super,パンプジン,ghost,grass,182,200,198,"hex_fast,razor_leaf_fast,incinerate_fast","seed_bomb,shadow_ball,foul_play,fire_blast,poltergeist",gourgeist_super,,,,,,711
bergmite,カチコール,ice,,117,120,146,"bite_fast,tackle_fast","crunch,icy_wind,mirror_coat",,,,AVALUGG,,,712
avalugg,クレベース,ice,,196,240,216,"bite_fast,ice_fang_fast","crunch,avalanche,earthquake,body_slam,mirror_coat,icy_wind",,,,,BERGMITE,,713
avalugg_hisuian,クレベース,ice,rock,214,238,216,"bite_fast,tackle_fast,powder_snow_fast","crunch,rock_slide,blizzard,icy_wind",avalugg_hisuian,,,,,,713
avalugg_normal,クレベース,ice,,196,240,216,"bite_fast,ice_fang_fast","crunch,avalanche,earthquake,body_slam,mirror_coat,icy_wind",avalugg_normal,,,,,,713
noibat,オンバット,flying,dragon,83,73,120,"wing_attack_fast,bite_fast","dragon_pulse,air_cutter,heat_wave",,,,NOIVERN,,,714
noivern,オンバーン,flying,dragon,205,175,198,"air_slash_fast,bite_fast","draco_meteor,hurricane,heat_wave,psychic",,,boomburst,,NOIBAT,,715
xerneas,ゼルネアス,fairy,,250,185,246,"tackle_fast,zen_headbutt_fast","moonblast,megahorn,close_combat,giga_impact,thunder",,geomancy_fast,,,,,716
yveltal,イベルタル,dark,flying,250,185,246,"sucker_punch_fast,snarl_fast,gust_fast","dark_pulse,hurricane,focus_blast,hyper_beam,psychic",,,oblivion_wing,,,,717
zygarde,ジガルデ,dragon,ground,203,232,239,"dragon_tail_fast,bite_fast,zen_headbutt_fast","outrage,earthquake,crunch,hyper_beam,bulldoze",,,,ZYGARDE,ZYGARDE,,718
zygarde_complete,ジガルデ,dragon,ground,184,207,389,"dragon_tail_fast,bite_fast,zen_headbutt_fast","outrage,earthquake,crunch,hyper_beam,bulldoze",zygarde_complete,,,,,,718
zygarde_complete_fifty_percent,ジガルデ,dragon,ground,203,232,239,"dragon_tail_fast,bite_fast,zen_headbutt_fast","outrage,earthquake,crunch,hyper_beam,bulldoze",zygarde_complete_fifty_percent,,,,,,718
zygarde_complete_ten_percent,ジガルデ,dragon,ground,205,173,144,"dragon_tail_fast,bite_fast,zen_headbutt_fast","outrage,earthquake,crunch,hyper_beam,bulldoze",zygarde_complete_ten_percent,,,,,,718
zygarde_fifty_percent,ジガルデ,dragon,ground,203,232,239,"dragon_tail_fast,bite_fast,zen_headbutt_fast","outrage,earthquake,crunch,hyper_beam,bulldoze",zygarde_fifty_percent,,,,,,718
zygarde_ten_percent,ジガルデ,dragon,ground,205,173,144,"dragon_tail_fast,bite_fast,zen_headbutt_fast","outrage,earthquake,crunch,hyper_beam,bulldoze",zygarde_ten_percent,,,,,,718
diancie,ディアンシー,rock,fairy,190,285,137,"tackle_fast,rock_throw_fast","rock_slide,moonblast,power_gem",,,,,,,719
hoopa,フーパ,psychic,ghost,261,187,173,"confusion_fast,astonish_fast","shadow_ball,psybeam,psychic",,,,,,,720
hoopa_confined,フーパ,psychic,ghost,261,187,173,"confusion_fast,astonish_fast","shadow_ball,psybeam,psychic",hoopa_confined,,,,,,720
hoopa_unbound,フーパ,psychic,dark,311,191,173,"confusion_fast,astonish_fast","shadow_ball,dark_pulse,psychic",hoopa_unbound,,,,,,720
volcanion,ボルケニオン,fire,water,252,216,190,"incinerate_fast,water_gun_fast,take_down_fast","hydro_pump,overheat,earth_power,sludge_bomb,scald",,,,,,,721
rowlet,モクロー,grass,flying,102,99,169,"tackle_fast,razor_leaf_fast,leafage_fast,magical_leaf_fast","seed_bomb,energy_ball",,,,DARTRIX,,,722
dartrix,フクスロー,grass,flying,142,139,186,"peck_fast,razor_leaf_fast,leafage_fast,magical_leaf_fast","seed_bomb,energy_ball,brave_bird",,,,DECIDUEYE,ROWLET,,723
decidueye,ジュナイパー,grass,ghost,210,179,186,"astonish_fast,razor_leaf_fast,leafage_fast,magical_leaf_fast","shadow_sneak,energy_ball,brave_bird,spirit_shackle",,,frenzy_plant,,DARTRIX,,724
decidueye_hisuian,ジュナイパー,grass,fighting,213,174,204,"magical_leaf_fast,psycho_cut_fast","trailblaze,energy_ball,aura_sphere,aerial_ace,night_shade",decidueye_hisuian,,,,,,724
decidueye_normal,ジュナイパー,grass,ghost,210,179,186,"astonish_fast,razor_leaf_fast,leafage_fast,magical_leaf_fast","shadow_sneak,energy_ball,brave_bird,spirit_shackle",decidueye_normal,,,,,,724
litten,ニャビー,fire,,128,79,128,"scratch_fast,ember_fast","flamethrower,flame_charge,crunch",,,,TORRACAT,,,725
torracat,ニャヒート,fire,,174,103,163,"bite_fast,ember_fast","flamethrower,flame_charge,crunch",,,,INCINEROAR,LITTEN,,726
incineroar,ガオガエン,fire,dark,214,175,216,"snarl_fast,fire_fang_fast,double_kick_fast","fire_blast,flame_charge,dark_pulse,blaze_kick,darkest_lariat,brutal_swing,drain_punch",,,blast_burn,,TORRACAT,,727
popplio,アシマリ,water,,120,103,137,"pound_fast,water_gun_fast","aqua_jet,water_pulse,aqua_tail",,,,BRIONNE,,,728
brionne,オシャマリ,water,,168,145,155,"charm_fast,water_gun_fast","aqua_jet,water_pulse,disarming_voice",,,,PRIMARINA,POPPLIO,,729
primarina,アシレーヌ,water,fairy,232,195,190,"charm_fast,waterfall_fast","psychic,hydro_pump,moonblast,disarming_voice,sparkling_aria",,,hydro_cannon,,BRIONNE,,730
pikipek,ツツケラ,normal,flying,136,59,111,"peck_fast,rock_smash_fast","drill_peck,aerial_ace,sky_attack",,,,TRUMBEAK,,,731
trumbeak,ケララッパ,normal,flying,159,100,146,"peck_fast,rock_smash_fast","drill_peck,rock_blast,sky_attack",,,,TOUCANNON,PIKIPEK,,732
toucannon,ドデカバシ,normal,flying,222,146,190,"peck_fast,rock_smash_fast,bullet_seed_fast","drill_peck,rock_blast,flash_cannon",,,beak_blast,,TRUMBEAK,,733
yungoos,ヤングース,normal,,122,56,134,"tackle_fast,bite_fast","hyper_fang,crunch,rock_tomb",,,,GUMSHOOS,,,734
gumshoos,デカグース,normal,,194,113,204,"take_down_fast,bite_fast","hyper_fang,crunch,rock_tomb",,,,,YUNGOOS,,735
grubbin,アゴジムシ,bug,,115,85,132,"bug_bite_fast,spark_fast","x_scissor,vice_grip,crunch",,,,CHARJABUG,,,736
charjabug,デンヂムシ,bug,electric,145,161,149,"bug_bite_fast,spark_fast","x_scissor,discharge,crunch",,volt_switch_fast,,VIKAVOLT,GRUBBIN,,737
vikavolt,クワガノン,bug,electric,254,158,184,"bug_bite_fast,spark_fast,mud_slap_fast","x_scissor,discharge,crunch,fly",,volt_switch_fast,,,CHARJABUG,,738
crabrawler,マケンカニ,fighting,,150,104,132,"rock_smash_fast,bubble_fast","power_up_punch,crabhammer,payback,brick_break",,,,CRABOMINABLE,,,739
crabominable,ケケンカニ,fighting,ice,231,138,219,"rock_smash_fast,bubble_fast","power_up_punch,crabhammer,payback,ice_punch,brick_break",,,,,CRABRAWLER,,740
oricorio,オドリドリ,fire,flying,196,145,181,"pound_fast,air_slash_fast","aerial_ace,air_cutter,hurricane",,,,,,,741
oricorio_baile,オドリドリ,fire,flying,196,145,181,"pound_fast,air_slash_fast","aerial_ace,air_cutter,hurricane",oricorio_baile,,,,,,741
oricorio_pau,オドリドリ,psychic,flying,196,145,181,"pound_fast,air_slash_fast","aerial_ace,air_cutter,hurricane",oricorio_pau,,,,,,741
oricorio_pompom,オドリドリ,electric,flying,196,145,181,"pound_fast,air_slash_fast","aerial_ace,air_cutter,hurricane",oricorio_pompom,,,,,,741
oricorio_sensu,オドリドリ,ghost,flying,196,145,181,"pound_fast,air_slash_fast","aerial_ace,air_cutter,hurricane",oricorio_sensu,,,,,,741
cutiefly,アブリー,bug,fairy,110,81,120,"fairy_wind_fast,struggle_bug_fast","dazzling_gleam,bug_buzz",,,,RIBOMBEE,,,742
ribombee,アブリボン,bug,fairy,198,146,155,"fairy_wind_fast,struggle_bug_fast,charm_fast","dazzling_gleam,bug_buzz,draining_kiss",,,,,CUTIEFLY,,743
rockruff,イワンコ,rock,,117,78,128,"tackle_fast,rock_throw_fast","stone_edge,rock_tomb,crunch,trailblaze",,,,"LYCANROC,LYCANROC",,,744
rockruff_dusk,イワンコ,rock,,117,78,128,"tackle_fast,rock_throw_fast","stone_edge,rock_tomb,crunch,trailblaze",rockruff_dusk,,,,,,744
rockruff_normal,イワンコ,rock,,117,78,128,"tackle_fast,rock_throw_fast","stone_edge,rock_tomb,crunch,trailblaze",rockruff_normal,,,,,,744
lycanroc,ルガルガン,rock,,231,140,181,"sucker_punch_fast,rock_throw_fast","stone_edge,drill_run,crunch,trailblaze",,,,,ROCKRUFF,,745
lycanroc_dusk,ルガルガン,rock,,234,139,181,"sucker_punch_fast,counter_fast,rock_throw_fast","stone_edge,iron_head,crunch,trailblaze",lycanroc_dusk,,,,,,745
lycanroc_midday,ルガルガン,rock,,231,140,181,"sucker_punch_fast,rock_throw_fast","stone_edge,drill_run,crunch,trailblaze",lycanroc_midday,,,,,,745
lycanroc_midnight,ルガルガン,rock,,218,152,198,"counter_fast,rock_throw_fast","stone_edge,psychic_fangs,crunch,trailblaze",lycanroc_midnight,,,,,,745
wishiwashi,ヨワシ,water,,46,43,128,"water_gun_fast,waterfall_fast,iron_tail_fast","brine,surf,aqua_tail",,,,,,,746
wishiwashi_school,ヨワシ,water,,255,242,128,"water_gun_fast,waterfall_fast,iron_tail_fast","brine,surf,aqua_tail",wishiwashi_school,,,,,,746
wishiwashi_solo,ヨワシ,water,,46,43,128,"water_gun_fast,waterfall_fast,iron_tail_fast","brine,surf,aqua_tail",wishiwashi_solo,,,,,,746
mareanie,ヒドイデ,poison,water,98,110,137,"poison_sting_fast,bite_fast","brine,gunk_shot,sludge_wave",,,,TOXAPEX,,,747
toxapex,ドヒドイデ,poison,water,114,273,137,"poison_jab_fast,bite_fast","brine,gunk_shot,sludge_wave",,,,,MAREANIE,,748
mudbray,ドロバンコ,ground,,175,121,172,"mud_slap_fast,rock_smash_fast","bulldoze,body_slam,earthquake",,,,MUDSDALE,,,749
mudsdale,バンバドロ,ground,,214,174,225,"mud_slap_fast,rock_smash_fast","bulldoze,body_slam,earthquake,heavy_slam",,,,,MUDBRAY,,750
dewpider,シズクモ,water,bug,72,117,116,"infestation_fast,bug_bite_fast","water_pulse,bubble_beam,mirror_coat",,,,ARAQUANID,,,751
araquanid,オニシズクモ,water,bug,126,219,169,"infestation_fast,bug_bite_fast","bug_buzz,bubble_beam,mirror_coat,water_pulse",,,,,DEWPIDER,,752
fomantis,カリキリ,grass,,100,64,120,"razor_leaf_fast,fury_cutter_fast,leafage_fast","leaf_blade,energy_ball,grass_knot,trailblaze",,,,LURANTIS,,,753
lurantis,ラランテス,grass,,192,169,172,"razor_leaf_fast,fury_cutter_fast,leafage_fast","leaf_blade,leaf_storm,super_power,x_scissor,trailblaze",,,,,FOMANTIS,,754
morelull,ネマシュ,grass,fairy,108,119,120,astonish_fast,"dazzling_gleam,seed_bomb",,,,SHIINOTIC,,,755
shiinotic,マシェード,grass,fairy,154,168,155,astonish_fast,"moonblast,seed_bomb,sludge_bomb",,,,,MORELULL,,756
salandit,ヤトウモリ,poison,fire,136,80,134,"ember_fast,poison_jab_fast","poison_fang,flamethrower,dragon_pulse",,,,SALAZZLE,,,757
salazzle,エンニュート,poison,fire,228,130,169,"incinerate_fast,poison_jab_fast","poison_fang,fire_blast,dragon_pulse,sludge_wave",,,,,SALANDIT,,758
stufful,ヌイコグマ,normal,fighting,136,95,172,"tackle_fast,take_down_fast","super_power,brick_break,stomp",,,,BEWEAR,,,759
bewear,キテルグマ,normal,fighting,226,141,260,"tackle_fast,low_kick_fast,shadow_claw_fast","super_power,payback,stomp",,,drain_punch,,STUFFUL,,760
bounsweet,アマカジ,grass,,55,69,123,"razor_leaf_fast,charm_fast","energy_ball,draining_kiss",,,,STEENEE,,,761
steenee,アママイコ,grass,,78,94,141,"razor_leaf_fast,charm_fast","energy_ball,draining_kiss,grass_knot,triple_axel",,,,TSAREENA,BOUNSWEET,,762
tsareena,アマージョ,grass,,222,195,176,"razor_leaf_fast,charm_fast,magical_leaf_fast","energy_ball,draining_kiss,grass_knot,stomp,triple_axel",,,high_jump_kick,,STEENEE,,763
comfey,キュワワー,fairy,,165,215,139,"vine_whip_fast,hidden_power_fast","petal_blizzard,grass_knot,draining_kiss",,,,,,,764
oranguru,ヤレユータン,normal,psychic,168,192,207,"confusion_fast,zen_headbutt_fast,yawn_fast","psychic,foul_play,futuresight,trailblaze,brutal_swing",,,,,,,765
passimian,ナゲツケサル,fighting,,222,160,225,"counter_fast,rock_smash_fast,take_down_fast","brick_break,close_combat,super_power,brutal_swing,drain_punch",,,,,,,766
wimpod,コソクムシ,bug,water,67,74,93,struggle_bug_fast,bug_buzz,,,,GOLISOPOD,,,767
golisopod,グソクムシャ,bug,water,218,226,181,"fury_cutter_fast,metal_claw_fast,waterfall_fast,shadow_claw_fast","x_scissor,aqua_jet,aerial_ace,liquidation,razor_shell",,,,,WIMPOD,,768
sandygast,スナバァ,ghost,ground,120,118,146,"astonish_fast,mud_shot_fast,sand_attack_fast","sand_tomb,shadow_ball,earth_power,scorching_sands",,,,PALOSSAND,,,769
palossand,シロデスナ,ghost,ground,178,178,198,"astonish_fast,mud_shot_fast,sand_attack_fast","sand_tomb,shadow_ball,earth_power,scorching_sands",,,,,SANDYGAST,,770
pyukumuku,ナマコブシ,water,,97,224,146,counter_fast,mirror_coat,,,,,,,771
type_null,タイプ・ヌル,normal,,184,184,216,"tackle_fast,take_down_fast","tri_attack,iron_head,aerial_ace",,,,SILVALLY,,,772
silvally,シルヴァディ,normal,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",,,,,TYPE_NULL,,773
silvally_bug,シルヴァディ,bug,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_bug,,,,,,773
silvally_dark,シルヴァディ,dark,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_dark,,,,,,773
silvally_dragon,シルヴァディ,dragon,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_dragon,,,,,,773
silvally_electric,シルヴァディ,electric,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_electric,,,,,,773
silvally_fairy,シルヴァディ,fairy,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_fairy,,,,,,773
silvally_fighting,シルヴァディ,fighting,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_fighting,,,,,,773
silvally_fire,シルヴァディ,fire,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_fire,,,,,,773
silvally_flying,シルヴァディ,flying,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_flying,,,,,,773
silvally_ghost,シルヴァディ,ghost,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_ghost,,,,,,773
silvally_grass,シルヴァディ,grass,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_grass,,,,,,773
silvally_ground,シルヴァディ,ground,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_ground,,,,,,773
silvally_ice,シルヴァディ,ice,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_ice,,,,,,773
silvally_normal,シルヴァディ,normal,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_normal,,,,,,773
silvally_poison,シルヴァディ,poison,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_poison,,,,,,773
silvally_psychic,シルヴァディ,psychic,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_psychic,,,,,,773
silvally_rock,シルヴァディ,rock,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_rock,,,,,,773
silvally_steel,シルヴァディ,steel,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_steel,,,,,,773
silvally_water,シルヴァディ,water,,198,198,216,"tackle_fast,take_down_fast,bite_fast","tri_attack,iron_head,aerial_ace,x_scissor",silvally_water,,,,,,773
minior,メテノ,rock,flying,116,194,155,"rollout_fast,take_down_fast","power_gem,ancient_power,acrobatics",,,,,,,774
minior_blue,メテノ,rock,flying,218,131,155,"rollout_fast,take_down_fast","power_gem,ancient_power,acrobatics",minior_blue,,,,,,774
minior_green,メテノ,rock,flying,218,131,155,"rollout_fast,take_down_fast","power_gem,ancient_power,acrobatics",minior_green,,,,,,774
minior_indigo,メテノ,rock,flying,218,131,155,"rollout_fast,take_down_fast","power_gem,ancient_power,acrobatics",minior_indigo,,,,,,774
minior_orange,メテノ,rock,flying,218,131,155,"rollout_fast,take_down_fast","power_gem,ancient_power,acrobatics",minior_orange,,,,,,774
minior_red,メテノ,rock,flying,218,131,155,"rollout_fast,take_down_fast","power_gem,ancient_power,acrobatics",minior_red,,,,,,774
minior_violet,メテノ,rock,flying,218,131,155,"rollout_fast,take_down_fast","power_gem,ancient_power,acrobatics",minior_violet,,,,,,774
minior_yellow,メテノ,rock,flying,218,131,155,"rollout_fast,take_down_fast","power_gem,ancient_power,acrobatics",minior_yellow,,,,,,774
komala,ネッコアラ,normal,,216,165,163,"rollout_fast,yawn_fast","play_rough,bulldoze,payback",,,,,,,775
turtonator,バクガメス,fire,dragon,165,215,155,"ember_fast,fire_spin_fast,incinerate_fast","overheat,flamethrower,dragon_pulse,flash_cannon,brutal_swing,dragon_claw",,,,,,,776
togedemaru,トゲデマル,electric,steel,190,145,163,"thunder_shock_fast,spark_fast","fell_stinger,wild_charge,gyro_ball",,,,,,,777
mimikyu,ミミッキュ,ghost,fairy,177,199,146,"shadow_claw_fast,hex_fast","shadow_sneak,play_rough,thunder",,,,,,,778
mimikyu_busted,ミミッキュ,ghost,fairy,177,199,146,"shadow_claw_fast,hex_fast","shadow_sneak,play_rough,thunder",mimikyu_busted,,,,,,778
mimikyu_disguised,ミミッキュ,ghost,fairy,177,199,146,"shadow_claw_fast,hex_fast","shadow_sneak,play_rough,thunder",mimikyu_disguised,,,,,,778
bruxish,ハギギシリ,water,psychic,208,145,169,"water_gun_fast,confusion_fast,bite_fast","psychic_fangs,aqua_tail,crunch,psyshock",,,,,,,779
drampa,ジジーロン,normal,dragon,231,164,186,"dragon_breath_fast,extrasensory_fast","outrage,dragon_pulse,fly,swift",,,,,,,780
dhelmise,ダダリン,ghost,grass,233,179,172,"astonish_fast,shadow_claw_fast,metal_sound_fast","power_whip,shadow_ball,heavy_slam,wrap,brutal_swing",,,,,,,781
jangmo_o,ジャラコ,dragon,,102,108,128,"tackle_fast,dragon_tail_fast","dragon_claw,brick_break,dragon_pulse",,,,HAKAMO_O,,,782
hakamo_o,ジャランゴ,dragon,fighting,145,162,146,"tackle_fast,dragon_tail_fast","dragon_claw,brick_break,dragon_pulse,rock_tomb",,,,KOMMO_O,JANGMO_O,,783
kommo_o,ジャラランガ,dragon,fighting,222,240,181,"poison_jab_fast,dragon_tail_fast,metal_sound_fast","dragon_claw,close_combat,flamethrower,boomburst,brick_break,upper_hand",,,clanging_scales,,HAKAMO_O,,784
tapu_koko,カプ・コケコ,electric,fairy,250,181,172,"volt_switch_fast,quick_attack_fast","thunderbolt,dazzling_gleam,brave_bird,thunder",,,natures_madness,,,,785
tapu_lele,カプ・テテフ,psychic,fairy,259,208,172,"confusion_fast,astonish_fast","psyshock,moonblast,focus_blast,futuresight,draining_kiss",,,natures_madness,,,,786
tapu_bulu,カプ・ブルル,grass,fairy,249,215,172,"bullet_seed_fast,rock_smash_fast","grass_knot,dazzling_gleam,megahorn,solar_beam",,,natures_madness,,,,787
tapu_fini,カプ・レヒレ,water,fairy,189,254,172,"water_gun_fast,hidden_power_fast","surf,moonblast,ice_beam,hydro_pump",,,natures_madness,,,,788
cosmog,コスモッグ,psychic,,54,57,125,splash_fast,struggle,,,,COSMOEM,,,789
cosmoem,コスモウム,psychic,,54,242,125,splash_fast,struggle,,,,"SOLGALEO,LUNALA",COSMOG,,790
solgaleo,ソルガレオ,psychic,steel,255,191,264,"zen_headbutt_fast,fire_spin_fast","iron_head,psychic_fangs,solar_beam,flamethrower",,,,,COSMOEM,,791
